gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,monthlycharges,totalcharges,churn,internetservice_Fiber optic,internetservice_No,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,tenure_years,has_internet,num_addon_services,charge_tenure_interaction,high_charge_flag,contract_term,auto_pay,echeck_flag,fiber_flag,clv_simple,monthlycharges_z,totalcharges_z,charge_tenure_interaction_z,contract_type_One Year,contract_type_Two Year,internet_type_Fiber optic,internet_type_No Internet,payment_method_Electronic Check,payment_method_Mailed Check,payment_method_Other/Bank Auto,tenure_group_7-12,tenure_group_13-24,tenure_group_25-48,tenure_group_49+,pred_churn_prob,pred_churn_label,,customerID
0,0,0,0,33,1,0,0,0,0,0,0,0,0,20.35,689.75,0,0,1,0,1,0,0,1,2.8,0,0,671.55,0,24,0,0,0,671.55,-1.476,-0.703,-0.71,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.03469562,0,,8859-DZTGQ
1,0,0,0,41,1,1,0,1,1,0,1,1,1,80.55,3263.9,0,0,0,1,0,0,1,0,3.4,1,5,3302.55,0,12,0,1,0,3302.55,0.525,0.433,0.452,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.14882542,0,,0440-MOGPM
1,0,1,1,34,0,0,1,0,1,1,1,1,0,61.25,1993.2,0,0,0,1,0,0,0,1,2.8,1,5,2082.5,0,12,0,0,0,2082.5,-0.117,-0.127,-0.087,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.15208845,0,,0020-JDNXP
1,0,1,1,13,1,0,0,0,0,0,0,0,1,20.45,254.5,0,0,1,0,0,0,0,1,1.1,0,0,265.85,0,1,0,0,0,265.85,-1.473,-0.895,-0.889,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.07724113,0,,3752-CQSJI
1,0,0,0,20,1,0,0,0,0,0,0,0,1,18.9,347.65,0,0,1,0,0,1,0,0,1.7,0,0,378,0,1,1,0,0,378,-1.524,-0.854,-0.84,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.034205884,0,,5025-GOOKI
1,1,0,0,51,1,0,0,0,0,0,0,0,0,19.6,967.9,0,0,1,0,1,1,0,0,4.2,0,0,999.6,0,24,1,0,0,999.6,-1.501,-0.58,-0.565,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.053432178,0,,4698-KVLLG
1,0,1,0,3,1,1,0,1,0,0,0,1,1,91.5,242.95,1,1,0,0,0,1,0,0,0.2,1,3,274.5,1,1,1,0,1,274.5,0.889,-0.9,-0.885,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.25780046,0,,5095-AESKG
1,0,0,1,41,1,0,0,0,0,0,0,0,0,45.2,1841.9,0,0,0,0,0,0,0,0,3.4,1,0,1853.2,0,1,0,0,0,1853.2,-0.65,-0.194,-0.188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.11403143,0,,2887-JPYLU
1,0,0,0,13,1,0,0,0,0,0,0,0,0,19.45,232.1,0,0,1,0,0,1,0,0,1.1,0,0,252.85,0,1,1,0,0,252.85,-1.506,-0.905,-0.895,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.034205884,0,,4770-QAZXN
0,0,1,1,35,1,1,0,0,0,0,0,0,0,25.45,809.25,0,0,1,0,1,0,0,0,2.9,0,1,890.75,0,24,0,0,0,890.75,-1.306,-0.65,-0.613,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.03486036,0,,4896-CPRPF
0,0,1,0,12,1,0,1,0,0,1,0,0,0,80.85,866.45,1,1,0,0,0,0,0,0,1,1,2,970.2,0,1,0,0,1,970.2,0.535,-0.625,-0.578,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.17320628,0,,1871-MOWRM
0,0,0,0,4,1,0,1,1,0,1,0,1,1,94.9,360.55,0,1,0,0,0,0,0,1,0.3,1,4,379.6,1,1,0,0,1,379.6,1.002,-0.848,-0.839,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.22942396,0,,9714-EDSUC
1,0,0,0,43,0,0,0,0,1,0,1,1,1,49.05,2076.2,1,0,0,0,0,0,0,0,3.6,1,3,2109.15,0,1,0,0,0,2109.15,-0.522,-0.091,-0.075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.12519403,0,,2027-OAQQC
1,1,1,1,12,0,0,0,0,0,1,0,0,1,29.3,355.9,0,0,0,0,0,0,0,1,1,1,1,351.6,0,1,0,0,0,351.6,-1.179,-0.85,-0.851,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.26548907,0,,0282-NVSJS
0,1,1,0,68,1,1,0,1,1,0,1,1,1,105.3,7299.65,1,1,0,0,0,0,1,0,5.7,1,5,7160.4,1,1,0,1,1,7160.4,1.347,2.215,2.155,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.7199318,1,,9090-SGQXL
0,1,0,0,25,1,1,0,1,0,0,1,0,1,88.95,2291.2,1,1,0,0,0,0,1,0,2.1,1,3,2223.75,0,1,0,1,1,2223.75,0.804,0.004,-0.025,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.42839587,0,,6595-YGXIT
1,0,0,0,7,1,0,0,0,0,0,0,0,0,20.25,129.15,0,0,1,1,0,0,0,1,0.6,0,0,141.75,0,12,0,0,0,141.75,-1.479,-0.95,-0.944,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.055645995,0,,7353-YOWFP
0,1,1,0,66,1,1,0,1,1,1,1,1,1,110.85,7491.75,1,1,0,1,0,0,1,0,5.5,1,6,7316.1,1,12,0,1,1,7316.1,1.532,2.3,2.224,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.57268214,1,,9835-ZIITK
1,0,1,0,53,1,0,1,1,1,1,1,1,0,110.5,5835.5,0,1,0,1,0,0,1,0,4.4,1,6,5856.5,1,12,0,1,1,5856.5,1.52,1.569,1.579,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.36214337,0,,8008-ESFLK
0,1,0,0,63,1,1,1,1,1,0,1,1,1,109.4,7031.45,0,1,0,0,0,0,0,0,5.2,1,6,6892.2,1,1,0,0,1,6892.2,1.483,2.097,2.037,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.32398885,0,,7537-CBQUZ
1,0,1,1,70,1,1,1,1,1,1,1,1,1,114.2,7723.9,1,1,0,0,1,0,0,0,5.8,1,7,7994,1,24,0,0,1,7994,1.643,2.402,2.523,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.556567,1,,1555-DJEQW
0,1,1,0,27,0,0,0,0,0,0,0,1,0,36.5,1032,1,0,0,0,0,0,0,0,2.2,1,1,985.5,0,1,0,0,0,985.5,-0.939,-0.552,-0.571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.32416737,0,,5649-TJHOV
1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.75,70.75,1,1,0,0,0,0,0,1,0.1,1,0,70.75,0,1,0,0,1,70.75,0.199,-0.976,-0.975,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.51450336,1,,0519-XUZJU
1,0,0,0,5,1,0,0,0,0,0,0,0,0,19.95,109.6,0,0,1,0,0,0,0,1,0.4,0,0,99.75,0,1,0,0,0,99.75,-1.489,-0.959,-0.963,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.07912318,0,,3363-EWLGO
1,1,1,0,37,1,0,0,0,0,0,0,0,0,19.6,727.8,0,0,1,1,0,0,0,1,3.1,0,0,725.2,0,12,0,0,0,725.2,-1.501,-0.686,-0.686,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.18885784,0,,4750-UKWJK
0,0,0,0,3,0,0,0,0,1,0,1,0,1,40.15,130.75,1,0,0,0,0,0,0,1,0.2,1,2,120.45,0,1,0,0,0,120.45,-0.818,-0.95,-0.953,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.20147073,0,,6338-AVWCY
1,0,0,1,12,1,1,0,0,0,0,0,0,1,76.6,893,0,1,0,0,0,0,1,0,1,1,1,919.2,0,1,0,1,1,919.2,0.393,-0.613,-0.601,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.34033796,0,,1689-YQBYY
1,0,1,1,38,1,0,0,0,0,0,0,0,0,19.6,763.1,0,0,1,1,0,1,0,0,3.2,0,0,744.8,0,12,1,0,0,744.8,-1.501,-0.67,-0.678,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.026599046,0,,4487-ZYJZK
1,0,0,0,9,1,0,0,0,1,0,0,1,1,85.3,781.4,0,1,0,0,0,1,0,0,0.8,1,2,767.7,0,1,1,0,1,767.7,0.683,-0.662,-0.668,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.11802818,0,,2959-FENLU
0,0,1,0,13,1,1,1,0,0,0,0,1,1,65.85,902.25,0,0,0,0,0,0,1,0,1.1,1,3,856.05,0,1,0,1,0,856.05,0.036,-0.609,-0.629,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.24226114,0,,0708-LGSMF
0,1,1,0,29,1,1,0,0,0,0,1,1,1,94.45,2653.65,1,1,0,0,0,0,1,0,2.4,1,3,2739.05,1,1,0,1,1,2739.05,0.987,0.164,0.203,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.49744534,0,,9253-QXKBE
1,0,1,1,47,1,0,0,0,0,0,0,0,0,20.05,1016.7,0,0,1,0,1,1,0,0,3.9,0,0,942.35,0,24,1,0,0,942.35,-1.486,-0.559,-0.59,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.015705124,0,,7634-HLQJR
0,0,1,0,61,1,1,1,0,1,1,1,0,0,99.4,5943.65,0,1,0,0,0,0,0,0,5.1,1,5,6063.4,1,1,0,0,1,6063.4,1.151,1.616,1.671,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.26858532,0,,0487-RPVUM
0,0,0,0,16,1,0,0,0,0,0,0,0,0,20,275.7,0,0,1,0,0,0,0,1,1.3,0,0,320,0,1,0,0,0,320,-1.488,-0.886,-0.865,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.06817699,0,,4079-ULGFR
1,0,1,1,41,1,0,1,1,0,1,1,1,0,78.45,3126.45,0,0,0,0,1,0,1,0,3.4,1,5,3216.45,0,24,0,1,0,3216.45,0.455,0.373,0.414,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.12641391,0,,2516-XSJKX
1,0,0,1,43,1,1,0,0,0,0,0,0,1,25.1,1070.15,0,0,1,0,1,0,1,0,3.6,0,1,1079.3,0,24,0,1,0,1079.3,-1.318,-0.535,-0.53,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.06425298,0,,0057-QBUQH
1,0,1,1,36,1,1,0,1,1,0,1,0,1,97.35,3457.9,1,1,0,0,0,0,0,0,3,1,4,3504.6,1,1,0,0,1,3504.6,1.083,0.519,0.541,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.22516668,0,,9445-SZLCH
1,0,0,0,6,1,0,0,0,0,0,0,1,1,55,340.4,0,0,0,0,0,0,1,0,0.5,1,1,330,0,1,0,1,0,330,-0.324,-0.857,-0.861,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.20027745,0,,6599-SFQVE
1,0,0,0,58,1,1,1,1,1,1,0,0,1,71.1,4299.2,0,0,0,1,0,1,0,0,4.8,1,5,4123.8,0,12,1,0,0,4123.8,0.211,0.891,0.814,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.08755398,0,,8331-ZXFOE
0,0,0,0,19,1,0,0,0,0,1,1,0,1,61.55,1093.2,0,0,0,0,0,1,0,0,1.6,1,2,1169.45,0,1,1,0,0,1169.45,-0.107,-0.525,-0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.050235685,0,,4003-FUSHP
0,0,1,0,11,1,0,0,0,0,0,0,0,1,45.9,521.9,0,0,0,0,0,0,0,0,0.9,1,0,504.9,0,1,0,0,0,504.9,-0.627,-0.777,-0.784,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.09245598,0,,0356-ERHVT
1,0,0,0,39,0,0,1,1,0,1,0,0,1,40.3,1630.4,0,0,0,1,0,0,0,0,3.2,1,3,1571.7,0,12,0,0,0,1571.7,-0.813,-0.288,-0.313,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.092565686,0,,7325-ENZFI
1,1,0,0,8,1,0,0,1,0,0,1,0,1,87.1,713.6,0,1,0,0,0,0,1,0,0.7,1,2,696.8,0,1,0,1,1,696.8,0.742,-0.692,-0.699,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.27827922,0,,4884-ZTHVF
1,0,0,1,26,1,1,0,0,0,0,0,0,1,49.5,1265.65,0,0,0,0,0,0,0,1,2.2,1,1,1287,0,1,0,0,0,1287,-0.507,-0.449,-0.438,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.15343024,0,,3920-HIHMQ
1,1,0,0,53,1,0,0,1,0,0,0,0,1,73.8,4003.85,0,1,0,0,0,1,0,0,4.4,1,1,3911.4,0,1,1,0,1,3911.4,0.3,0.76,0.721,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.087366596,0,,3055-OYMSE
1,0,1,1,70,1,0,0,0,0,0,0,0,1,19.2,1401.4,0,0,1,0,1,0,0,1,5.8,0,0,1344,0,24,0,0,0,1344,-1.514,-0.389,-0.413,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.03391851,0,,0613-WUXUM
0,0,0,0,1,0,0,0,0,0,0,1,1,1,45.3,45.3,1,0,0,0,0,0,0,1,0.1,1,2,45.3,0,1,0,0,0,45.3,-0.647,-0.987,-0.987,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.23425165,0,,7568-PODML
0,0,0,0,59,1,1,0,0,0,0,0,0,0,25,1510.5,0,0,1,0,1,0,0,1,4.9,0,1,1475,0,24,0,0,0,1475,-1.321,-0.341,-0.355,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.04921488,0,,4458-KVRBJ
0,0,0,0,2,1,0,0,0,1,0,1,1,0,94.95,178.1,1,1,0,0,0,0,1,0,0.2,1,3,189.9,1,1,0,1,1,189.9,1.003,-0.929,-0.923,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.34191644,0,,5349-IECLD
0,0,0,0,7,0,0,1,0,1,0,0,0,0,35.3,264.8,0,0,0,1,0,0,0,1,0.6,1,2,247.1,0,12,0,0,0,247.1,-0.979,-0.89,-0.897,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.09360568,0,,1397-XKKWR
1,0,0,1,12,1,0,0,0,0,0,0,0,1,44.55,480.6,1,0,0,0,0,0,1,0,1,1,0,534.6,0,1,0,1,0,534.6,-0.672,-0.795,-0.771,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.13545439,0,,3945-GFWQL
0,0,1,1,59,1,0,0,1,1,1,1,1,0,76.75,4541.9,0,0,0,1,0,1,0,0,4.9,1,5,4528.25,0,12,1,0,0,4528.25,0.398,0.998,0.993,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.034024592,0,,8097-OMULG
0,0,1,1,61,1,1,0,0,1,1,1,1,1,81,4976.15,0,0,0,0,1,0,0,0,5.1,1,5,4941,0,24,0,0,0,4941,0.54,1.189,1.175,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.08238083,0,,6013-BHCAW
0,0,1,1,72,1,1,1,0,1,0,1,1,1,105.55,7542.25,0,1,0,0,1,0,0,0,6,1,5,7599.6,1,24,0,0,1,7599.6,1.356,2.322,2.349,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.70274776,1,,0401-WDBXM
1,0,1,1,13,1,0,0,0,0,0,0,0,0,18.8,251.25,0,0,1,0,0,0,0,1,1.1,0,0,244.4,0,1,0,0,0,244.4,-1.527,-0.896,-0.899,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.07724113,0,,3387-PLKUI
1,0,1,1,64,1,1,0,0,0,0,0,0,0,24.9,1595.5,0,0,1,1,0,0,0,1,5.3,0,1,1593.6,0,12,0,0,0,1593.6,-1.325,-0.303,-0.303,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.059375226,0,,6096-EGVTU
0,0,1,0,1,0,0,0,0,0,0,0,0,1,23.45,23.45,1,0,0,0,0,0,1,0,0.1,1,0,23.45,0,1,0,1,0,23.45,-1.373,-0.997,-0.996,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.25438595,0,,3797-VTIDR
1,0,0,0,10,1,0,0,1,0,1,0,1,0,64.9,685.55,0,0,0,1,0,0,0,1,0.8,1,3,649,0,12,0,0,0,649,0.005,-0.705,-0.72,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.061613165,0,,5081-NWSUP
1,0,1,1,65,1,0,1,1,1,0,0,0,0,61.35,3874.1,0,0,0,1,0,0,0,0,5.4,1,3,3987.75,0,12,0,0,0,3987.75,-0.113,0.703,0.754,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.091013335,0,,2580-ATZSQ
1,0,1,0,62,1,1,1,1,1,1,1,1,0,113.95,6891.4,0,1,0,0,1,0,0,1,5.2,1,7,7064.9,1,24,0,0,1,7064.9,1.635,2.035,2.113,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5907359,1,,8085-MSNLK
1,0,1,0,55,1,1,1,1,1,1,1,1,1,90.15,4916.95,0,0,0,1,0,0,1,0,4.6,1,7,4958.25,1,12,0,1,0,4958.25,0.844,1.163,1.183,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.2732382,0,,9691-HKOVS
1,0,1,0,25,1,1,0,1,0,0,0,0,0,54.1,1373,0,0,0,0,0,0,1,0,2.1,1,2,1352.5,0,1,0,1,0,1352.5,-0.354,-0.401,-0.409,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.2089818,0,,9881-VCZEP
0,0,0,0,1,0,0,1,0,0,0,0,0,0,29.7,29.7,1,0,0,0,0,0,0,1,0.1,1,1,29.7,0,1,0,0,0,29.7,-1.165,-0.994,-0.993,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.18480982,0,,9526-BIHHD
0,0,0,0,1,1,0,1,0,0,0,0,0,1,49.8,49.8,0,0,0,0,0,1,0,0,0.1,1,1,49.8,0,1,1,0,0,49.8,-0.497,-0.985,-0.985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.073014945,0,,8757-TFHHJ
1,0,1,0,59,1,1,0,1,0,0,1,1,0,101.1,6039.9,1,1,0,0,0,0,1,0,4.9,1,4,5964.9,1,1,0,1,1,5964.9,1.208,1.659,1.627,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.79490554,1,,4523-WXCEF
0,1,1,1,64,1,1,0,0,0,0,0,0,1,24.4,1548.65,0,0,1,0,1,0,0,0,5.3,0,1,1561.6,0,24,0,0,0,1561.6,-1.341,-0.324,-0.317,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.06528825,0,,1468-DEFNC
0,0,1,0,36,1,1,0,0,0,0,1,1,1,95,3440.25,0,1,0,0,0,0,0,0,3,1,3,3420,1,1,0,0,1,3420,1.005,0.511,0.504,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.3289518,0,,5119-KEPFY
1,0,0,0,3,1,1,0,0,0,0,0,0,1,50.65,151.3,1,0,0,0,0,0,0,1,0.2,1,1,151.95,0,1,0,0,0,151.95,-0.469,-0.941,-0.939,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.18078148,0,,8364-TRMMK
0,0,1,0,61,1,1,1,0,1,0,0,1,1,69.9,4226.7,0,0,0,0,1,0,0,1,5.1,1,4,4263.9,0,24,0,0,0,4263.9,0.171,0.859,0.876,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.13064645,0,,0916-KNFAJ
0,0,0,1,26,0,0,0,1,0,0,1,0,1,39.95,1023.75,0,0,0,1,0,0,0,0,2.2,1,2,1038.7,0,12,0,0,0,1038.7,-0.825,-0.555,-0.548,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.10339686,0,,8319-QBEHW
1,0,0,0,1,1,0,0,0,0,0,0,1,1,55.4,55.4,1,0,0,0,0,0,1,0,0.1,1,1,55.4,0,1,0,1,0,55.4,-0.311,-0.983,-0.982,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.21513858,0,,3063-QFSZL
1,1,1,0,1,1,1,0,1,0,0,1,0,1,90.6,90.6,1,1,0,0,0,0,1,0,0.1,1,3,90.6,1,1,0,1,1,90.6,0.859,-0.967,-0.967,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5860763,1,,8775-LHDJH
0,0,1,1,68,1,0,1,1,1,0,1,1,1,103.25,7074.4,0,1,0,0,1,1,0,0,5.7,1,5,7021,1,24,1,0,1,7021,1.279,2.116,2.094,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.25532258,0,,9625-QNLUX
0,1,1,0,2,1,1,0,0,0,0,1,0,1,86.85,156.35,1,1,0,0,0,0,0,1,0.2,1,2,173.7,0,1,0,0,1,173.7,0.734,-0.938,-0.93,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6627789,1,,3097-NQYSN
1,0,1,0,72,1,1,1,1,1,1,0,0,1,94.25,6849.75,0,1,0,0,1,0,0,0,6,1,5,6786,1,24,0,0,1,6786,0.98,2.016,1.99,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.51270574,1,,4024-CSNBY
1,0,1,0,71,0,0,0,0,1,1,0,1,1,47.05,3263.6,0,0,0,0,1,0,1,0,5.9,1,3,3340.55,0,24,0,1,0,3340.55,-0.589,0.433,0.468,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.06253963,0,,7110-BDTWG
0,0,0,0,57,1,0,0,0,0,0,0,0,0,20.55,1252.85,0,0,1,0,1,1,0,0,4.8,0,0,1171.35,0,24,1,0,0,1171.35,-1.469,-0.454,-0.489,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.011545267,0,,7493-GVFIO
0,0,0,0,4,1,0,0,0,0,0,0,0,1,19.65,67.55,0,0,1,0,0,0,0,1,0.3,0,0,78.6,0,1,0,0,0,78.6,-1.499,-0.978,-0.972,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.08710866,0,,0690-SRQID
1,1,0,0,1,1,0,0,0,0,0,0,0,1,70.2,70.2,0,1,0,0,0,0,1,0,0.1,1,0,70.2,0,1,0,1,1,70.2,0.181,-0.976,-0.976,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5903507,1,,9605-WGJVW
0,0,1,1,72,1,1,1,1,1,1,0,1,0,81,5750,0,0,0,0,1,1,0,0,6,1,6,5832,0,24,1,0,0,5832,0.54,1.531,1.569,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.10597308,0,,9114-DPSIA
0,0,1,1,21,1,1,1,0,0,0,1,1,1,75.9,1549.75,0,0,0,1,0,0,0,0,1.8,1,4,1593.9,0,12,0,0,0,1593.9,0.37,-0.323,-0.303,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.09818457,0,,4700-UBQMV
1,0,1,1,71,1,1,0,0,0,0,0,0,0,24.7,1810.55,0,0,1,0,1,0,0,0,5.9,0,1,1753.7,0,24,0,0,0,1753.7,-1.331,-0.208,-0.232,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.0320329,0,,7711-GQBZC
